Date,Extension,Number of Files Created,File Size in B,File Size in KB,File Size in MB,File Type,File Format,,,,,
2013-03-19,.doc,9,1244672,1244.672,1.245,Text Document,Microsoft Word Document,,,,,
2013-03-19,.docx,1,109159,109.159,0.109,Text Document,Microsoft Word for Windows,,,,,
2013-03-19,.dgn,31,52354048,52354.048,52.354,CAD File (2d or 3d),Microstation Design File,,,,,
2013-03-19,.pdf,32,27441212,27441.212,27.441,PDF,Portable Document Format (PDF),,,,,
2013-03-19,.stp,1,51768,51.768,0.052,CAD File (2d or 3d),Standard for the Exchange of Product model data,,,,,
2013-03-20,.dwg,2,226341,226.341,0.226,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-03-20,.msg,13,15796736,15796.736,15.797,Email Message,Microsoft Outlook Email Message,,,,,
2013-03-20,.dgn,3,1977344,1977.344,1.977,CAD File (2d or 3d),Microstation Design File,,,,,
2013-03-20,.hln,2,79360,79.36,0.079,CAD File (2d or 3d),Microstation Hidden Line File ,,,,,
2013-03-20,.pdf,3,5991747,5991.747,5.992,PDF,Portable Document Format (PDF),,,,,
2013-03-20,.zip,29,42390317,42390.317,42.390,Packaged Files,ZIP Format,,,,,
2013-03-21,.dwg,4,963474,963.474,0.963,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-03-21,.xls,1,113664,113.664,0.114,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2013-03-21,.msg,3,6978048,6978.048,6.978,Email Message,Microsoft Outlook Email Message,,,,,
2013-03-21,.doc,3,423936,423.936,0.424,Text Document,Microsoft Word Document,,,,,
2013-03-21,.docx,1,109403,109.403,0.109,Text Document,Microsoft Word for Windows,,,,,
2013-03-21,.dgn,4,14539264,14539.264,14.539,CAD File (2d or 3d),Microstation Design File,,,,,
2013-03-21,.hln,4,178688,178.688,0.179,CAD File (2d or 3d),Microstation Hidden Line File ,,,,,
2013-03-21,.pdf,22,35166656,35166.656,35.167,PDF,Portable Document Format (PDF),,,,,
2013-03-21,.zip,17,41621809,41621.809,41.622,Packaged Files,ZIP Format,,,,,
2013-03-22,.jpeg,4,1851453,1851.453,1.851,Image,JPEG File Interchange Format,,,,,
2013-03-22,.jpg,1,1504932,1504.932,1.505,Image,JPEG File Interchange Format,,,,,
2013-03-22,.xlsx,1,17294,17.294,0.017,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2013-03-22,.msg,113,107926528,107926.528,107.927,Email Message,Microsoft Outlook Email Message,,,,,
2013-03-22,.docx,1,109254,109.254,0.109,Text Document,Microsoft Word for Windows,,,,,
2013-03-22,.pdf,11,7436418,7436.418,7.436,PDF,Portable Document Format (PDF),,,,,
2013-03-22,.zip,7,3902469,3902.469,3.902,Packaged Files,ZIP Format,,,,,
2013-03-23,.msg,196,139238912,139238.912,139.239,Email Message,Microsoft Outlook Email Message,,,,,
2013-03-23,.doc,1,135680,135.68,0.136,Text Document,Microsoft Word Document,,,,,
2013-03-23,.docx,2,218686,218.686,0.219,Text Document,Microsoft Word for Windows,,,,,
2013-03-23,.dgn,1,776704,776.704,0.777,CAD File (2d or 3d),Microstation Design File,,,,,
2013-03-23,.pdf,6,12336793,12336.793,12.337,PDF,Portable Document Format (PDF),,,,,
2013-03-25,.dwg,7,602577,602.577,0.603,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-03-25,.bak,4,229564,229.564,0.230,CAD File (2d or 3d),AutoCAD Drawing Backup File,,,,,
2013-03-25,.doc,3,418816,418.816,0.419,Text Document,Microsoft Word Document,,,,,
2013-03-25,.docx,1,109338,109.338,0.109,Text Document,Microsoft Word for Windows,,,,,
2013-03-25,.dgn,10,9973759,9973.759,9.974,CAD File (2d or 3d),Microstation Design File,,,,,
2013-03-25,.pdf,23,35481374,35481.374,35.481,PDF,Portable Document Format (PDF),,,,,
2013-03-26,.dwg,2,718025,718.025,0.718,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-03-26,.jpg,3,6709829,6709.829,6.710,Image,JPEG File Interchange Format,,,,,
2013-03-26,.msg,12,23407616,23407.616,23.408,Email Message,Microsoft Outlook Email Message,,,,,
2013-03-26,.doc,2,283648,283.648,0.284,Text Document,Microsoft Word Document,,,,,
2013-03-26,.docx,3,327677,327.677,0.328,Text Document,Microsoft Word for Windows,,,,,
2013-03-26,.dgn,7,19965952,19965.952,19.966,CAD File (2d or 3d),Microstation Design File,,,,,
2013-03-26,.pdf,31,19077448,19077.448,19.077,PDF,Portable Document Format (PDF),,,,,
2013-03-26,.zip,15,21463289,21463.289,21.463,Packaged Files,ZIP Format,,,,,
2013-03-26,.3dm,1,6502595,6502.595,6.503,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2013-03-27,.dwg,2,107276,107.276,0.107,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-03-27,.msg,3,2752000,2752,2.752,Email Message,Microsoft Outlook Email Message,,,,,
2013-03-27,.doc,7,869888,869.888,0.870,Text Document,Microsoft Word Document,,,,,
2013-03-27,.docx,1,109264,109.264,0.109,Text Document,Microsoft Word for Windows,,,,,
2013-03-27,.dgn,6,14646784,14646.784,14.647,CAD File (2d or 3d),Microstation Design File,,,,,
2013-03-27,.pdf,29,118181543,118181.543,118.182,PDF,Portable Document Format (PDF),,,,,
2013-03-27,.zip,10,50823293,50823.293,50.823,Packaged Files,ZIP Format,,,,,
2013-03-28,.xls,3,118272,118.272,0.118,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2013-03-28,.xlsx,1,19157,19.157,0.019,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2013-03-28,.msg,7,17974272,17974.272,17.974,Email Message,Microsoft Outlook Email Message,,,,,
2013-03-28,.doc,5,681984,681.984,0.682,Text Document,Microsoft Word Document,,,,,
2013-03-28,.dgn,4,6679552,6679.552,6.680,CAD File (2d or 3d),Microstation Design File,,,,,
2013-03-28,.pdf,15,23448124,23448.124,23.448,PDF,Portable Document Format (PDF),,,,,
2013-03-28,.zip,10,17154578,17154.578,17.155,Packaged Files,ZIP Format,,,,,
2013-03-29,.msg,3,5032448,5032.448,5.032,Email Message,Microsoft Outlook Email Message,,,,,
2013-03-29,.doc,8,1090048,1090.048,1.090,Text Document,Microsoft Word Document,,,,,
2013-03-29,.docx,3,328228,328.228,0.328,Text Document,Microsoft Word for Windows,,,,,
2013-03-29,.dgn,5,9303552,9303.552,9.304,CAD File (2d or 3d),Microstation Design File,,,,,
2013-03-29,.pdf,30,37601093,37601.093,37.601,PDF,Portable Document Format (PDF),,,,,
2013-03-29,.zip,6,5531267,5531.267,5.531,Packaged Files,ZIP Format,,,,,
2013-03-30,.doc,1,135680,135.68,0.136,Text Document,Microsoft Word Document,,,,,
2013-03-30,.docx,3,53005,53.005,0.053,Text Document,Microsoft Word for Windows,,,,,
2013-03-30,.dgn,1,2784256,2784.256,2.784,CAD File (2d or 3d),Microstation Design File,,,,,
2013-03-30,.pdf,10,14255651,14255.651,14.256,PDF,Portable Document Format (PDF),,,,,
2013-03-31,.pdf,1,11773810,11773.81,11.774,PDF,Portable Document Format (PDF),,,,,
2013-04-01,.dwg,2,10417511,10417.511,10.418,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-01,.xlsx,2,38165,38.165,0.038,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2013-04-01,.msg,13,36685824,36685.824,36.686,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-01,.docx,1,20616,20.616,0.021,Text Document,Microsoft Word for Windows,,,,,
2013-04-01,.dgn,5,17872896,17872.896,17.873,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-01,.pdf,19,26204409,26204.409,26.204,PDF,Portable Document Format (PDF),,,,,
2013-04-01,.zip,17,43390148,43390.148,43.390,Packaged Files,ZIP Format,,,,,
2013-04-02,.dwg,2,246163,246.163,0.246,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-02,.JPG,82,278409340,278409.34,278.409,Image,JPEG File Interchange Format,,,,,
2013-04-02,.xlsx,1,20074,20.074,0.020,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2013-04-02,.msg,8,15585280,15585.28,15.585,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-02,.doc,5,685056,685.056,0.685,Text Document,Microsoft Word Document,,,,,
2013-04-02,.docx,2,220037,220.037,0.220,Text Document,Microsoft Word for Windows,,,,,
2013-04-02,.dgn,13,12035254,12035.254,12.035,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-02,.hln,2,72192,72.192,0.072,CAD File (2d or 3d),Microstation Hidden Line File ,,,,,
2013-04-02,.pdf,27,39865824,39865.824,39.866,PDF,Portable Document Format (PDF),,,,,
2013-04-02,.zip,16,17618014,17618.014,17.618,Packaged Files,ZIP Format,,,,,
2013-04-03,.dwg,9,3548993,3548.993,3.549,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-03,.xlsx,1,17251,17.251,0.017,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2013-04-03,.msg,3,5477376,5477.376,5.477,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-03,.doc,4,556032,556.032,0.556,Text Document,Microsoft Word Document,,,,,
2013-04-03,.dgn,14,25167872,25167.872,25.168,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-03,.pdf,27,65740099,65740.099,65.740,PDF,Portable Document Format (PDF),,,,,
2013-04-03,.zip,6,9351123,9351.123,9.351,Packaged Files,ZIP Format,,,,,
2013-04-04,.dwg,3,233331,233.331,0.233,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-04,.bak,1,72297,72.297,0.072,CAD File (2d or 3d),AutoCAD Drawing Backup File,,,,,
2013-04-04,.JPG,5,17617445,17617.445,17.617,Image,JPEG File Interchange Format,,,,,
2013-04-04,.msg,1,6116352,6116.352,6.116,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-04,.doc,1,144896,144.896,0.145,Text Document,Microsoft Word Document,,,,,
2013-04-04,.dgn,4,10890240,10890.24,10.890,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-04,.pdf,18,16531969,16531.969,16.532,PDF,Portable Document Format (PDF),,,,,
2013-04-04,.zip,7,11373867,11373.867,11.374,Packaged Files,ZIP Format,,,,,
2013-04-05,.jpg,1,2328231,2328.231,2.328,Image,JPEG File Interchange Format,,,,,
2013-04-05,.msg,89,101010432,101010.432,101.010,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-05,.doc,4,558592,558.592,0.559,Text Document,Microsoft Word Document,,,,,
2013-04-05,.docx,1,30219,30.219,0.030,Text Document,Microsoft Word for Windows,,,,,
2013-04-05,.dgn,6,5890048,5890.048,5.890,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-05,.pdf,11,29394593,29394.593,29.395,PDF,Portable Document Format (PDF),,,,,
2013-04-05,.zip,6,31738436,31738.436,31.738,Packaged Files,ZIP Format,,,,,
2013-04-06,.msg,103,78002176,78002.176,78.002,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-06,.pdf,8,4229964,4229.964,4.230,PDF,Portable Document Format (PDF),,,,,
2013-04-07,.pdf,3,1269544,1269.544,1.270,PDF,Portable Document Format (PDF),,,,,
2013-04-08,.dwg,5,4088093,4088.093,4.088,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-08,.msg,5,9948672,9948.672,9.949,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-08,.doc,5,688640,688.64,0.689,Text Document,Microsoft Word Document,,,,,
2013-04-08,.docx,1,20861,20.861,0.021,Text Document,Microsoft Word for Windows,,,,,
2013-04-08,.dgn,5,7218688,7218.688,7.219,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-08,.pdf,25,42295277,42295.277,42.295,PDF,Portable Document Format (PDF),,,,,
2013-04-08,.zip,15,24836947,24836.947,24.837,Packaged Files,ZIP Format,,,,,
2013-04-08,.~d,1,64000,64,0.064,CAD File (2d or 3d),Crashed DGN File,,,,,
2013-04-09,.jpg,2,7071419,7071.419,7.071,Image,JPEG File Interchange Format,,,,,
2013-04-09,.msg,45,55750144,55750.144,55.750,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-09,.doc,7,1011712,1011.712,1.012,Text Document,Microsoft Word Document,,,,,
2013-04-09,.dgn,3,1389568,1389.568,1.390,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-09,.pdf,22,26392004,26392.004,26.392,PDF,Portable Document Format (PDF),,,,,
2013-04-09,.zip,11,18621743,18621.743,18.622,Packaged Files,ZIP Format,,,,,
2013-04-10,.dwg,1,492944,492.944,0.493,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-10,.bak,1,462017,462.017,0.462,CAD File (2d or 3d),AutoCAD Drawing Backup File,,,,,
2013-04-10,.JPG,18,55280593,55280.593,55.281,Image,JPEG File Interchange Format,,,,,
2013-04-10,.xlsx,1,1450306,1450.306,1.450,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2013-04-10,.msg,48,156508160,156508.16,156.508,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-10,.doc,7,950784,950.784,0.951,Text Document,Microsoft Word Document,,,,,
2013-04-10,.docx,1,13376,13.376,0.013,Text Document,Microsoft Word for Windows,,,,,
2013-04-10,.dgn,9,21384704,21384.704,21.385,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-10,.pdf,38,419098722,419098.722,419.099,PDF,Portable Document Format (PDF),,,,,
2013-04-10,.zip,18,22023028,22023.028,22.023,Packaged Files,ZIP Format,,,,,
2013-04-11,.JPG,50,147952621,147952.621,147.953,Image,JPEG File Interchange Format,,,,,
2013-04-11,.xlsx,1,35099,35.099,0.035,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2013-04-11,.msg,6,11264512,11264.512,11.265,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-11,.doc,3,408576,408.576,0.409,Text Document,Microsoft Word Document,,,,,
2013-04-11,.docx,1,109710,109.71,0.110,Text Document,Microsoft Word for Windows,,,,,
2013-04-11,.dgn,5,4978688,4978.688,4.979,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-11,.pdf,20,123736539,123736.539,123.737,PDF,Portable Document Format (PDF),,,,,
2013-04-11,.tif,10,310717725,310717.725,310.718,Image,Tagged Image File Format,,,,,
2013-04-11,.zip,7,11239894,11239.894,11.240,Packaged Files,ZIP Format,,,,,
2013-04-12,.JPG,128,323320026,323320.026,323.320,Image,JPEG File Interchange Format,,,,,
2013-04-12,.xlsx,1,67712,67.712,0.068,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2013-04-12,.msg,191,149061120,149061.12,149.061,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-12,.doc,7,963072,963.072,0.963,Text Document,Microsoft Word Document,,,,,
2013-04-12,.docx,1,109753,109.753,0.110,Text Document,Microsoft Word for Windows,,,,,
2013-04-12,.dgn,3,3420160,3420.16,3.420,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-12,.pdf,20,94769896,94769.896,94.770,PDF,Portable Document Format (PDF),,,,,
2013-04-12,.mov,2,1099141899,1099141.899,1099.142,Audio/Video,Quicktime Movie,,,,,
2013-04-12,.zip,6,8542804,8542.804,8.543,Packaged Files,ZIP Format,,,,,
2013-04-13,.doc,1,139776,139.776,0.140,Text Document,Microsoft Word Document,,,,,
2013-04-13,.docx,1,28095,28.095,0.028,Text Document,Microsoft Word for Windows,,,,,
2013-04-13,.pdf,77,119608728,119608.728,119.609,PDF,Portable Document Format (PDF),,,,,
2013-04-13,.mov,2,1292692682,1292692.682,1292.693,Audio/Video,Quicktime Movie,,,,,
2013-04-13,.zip,2,637085,637.085,0.637,Packaged Files,ZIP Format,,,,,
2013-04-15,.ctb,9,46219,46.219,0.046,CAD File (2d or 3d),AutoCAD Colour-Dependant Plot Style Table,,,,,
2013-04-15,.dwg,2,332586,332.586,0.333,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-15,.JPG,3,871797,871.797,0.872,Image,JPEG File Interchange Format,,,,,
2013-04-15,.msg,7,27736576,27736.576,27.737,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-15,.doc,2,273920,273.92,0.274,Text Document,Microsoft Word Document,,,,,
2013-04-15,.docx,3,10030989,10030.989,10.031,Text Document,Microsoft Word for Windows,,,,,
2013-04-15,.dgn,5,23161856,23161.856,23.162,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-15,.pdf,26,45594058,45594.058,45.594,PDF,Portable Document Format (PDF),,,,,
2013-04-15,.zip,12,34985220,34985.22,34.985,Packaged Files,ZIP Format,,,,,
2013-04-16,.dwg,1,870070,870.07,0.870,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-16,.JPG,36,115236415,115236.415,115.236,Image,JPEG File Interchange Format,,,,,
2013-04-16,.xlsx,1,68274,68.274,0.068,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2013-04-16,.msg,53,30505984,30505.984,30.506,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-16,.doc,8,1093632,1093.632,1.094,Text Document,Microsoft Word Document,,,,,
2013-04-16,.docx,1,21420,21.42,0.021,Text Document,Microsoft Word for Windows,,,,,
2013-04-16,.dgn,6,8314880,8314.88,8.315,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-16,.pdf,18,16849465,16849.465,16.849,PDF,Portable Document Format (PDF),,,,,
2013-04-16,.zip,3,3826542,3826.542,3.827,Packaged Files,ZIP Format,,,,,
2013-04-17,.JPG,67,359252738,359252.738,359.253,Image,JPEG File Interchange Format,,,,,
2013-04-17,.msg,88,69093888,69093.888,69.094,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-17,.doc,6,812032,812.032,0.812,Text Document,Microsoft Word Document,,,,,
2013-04-17,.dgn,2,15465984,15465.984,15.466,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-17,.pdf,19,33048763,33048.763,33.049,PDF,Portable Document Format (PDF),,,,,
2013-04-17,.zip,19,33612632,33612.632,33.613,Packaged Files,ZIP Format,,,,,
2013-04-17,.3dm,1,7478622,7478.622,7.479,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2013-04-18,.JPG,28,112209533,112209.533,112.210,Image,JPEG File Interchange Format,,,,,
2013-04-18,.msg,79,113468416,113468.416,113.468,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-18,.doc,8,1090560,1090.56,1.091,Text Document,Microsoft Word Document,,,,,
2013-04-18,.dgn,8,17236992,17236.992,17.237,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-18,.pdf,20,45205481,45205.481,45.205,PDF,Portable Document Format (PDF),,,,,
2013-04-18,.zip,4,10586644,10586.644,10.587,Packaged Files,ZIP Format,,,,,
2013-04-19,.msg,232,186224128,186224.128,186.224,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-19,.doc,10,1379328,1379.328,1.379,Text Document,Microsoft Word Document,,,,,
2013-04-19,.dgn,2,23034880,23034.88,23.035,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-19,.pdf,25,78041490,78041.49,78.041,PDF,Portable Document Format (PDF),,,,,
2013-04-19,.zip,24,33928211,33928.211,33.928,Packaged Files,ZIP Format,,,,,
2013-04-19,.3dm,2,9879670,9879.67,9.880,CAD File (2d or 3d),Rhinoceros 3D File,,,,,
2013-04-22,.dwg,2,2147782,2147.782,2.148,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-22,.bak,2,3312070,3312.07,3.312,CAD File (2d or 3d),AutoCAD Drawing Backup File,,,,,
2013-04-22,.jpg,26,78639818,78639.818,78.640,Image,JPEG File Interchange Format,,,,,
2013-04-22,.msg,269,219037696,219037.696,219.038,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-22,.doc,1,139776,139.776,0.140,Text Document,Microsoft Word Document,,,,,
2013-04-22,.dgn,2,3281408,3281.408,3.281,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-22,.pdf,5,4288605,4288.605,4.289,PDF,Portable Document Format (PDF),,,,,
2013-04-23,.JPG,41,112909563,112909.563,112.910,Image,JPEG File Interchange Format,,,,,
2013-04-23,.doc,2,268800,268.8,0.269,Text Document,Microsoft Word Document,,,,,
2013-04-23,.dgn,3,11310592,11310.592,11.311,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-23,.hln,1,179712,179.712,0.180,CAD File (2d or 3d),Microstation Hidden Line File ,,,,,
2013-04-23,.pdf,15,48481158,48481.158,48.481,PDF,Portable Document Format (PDF),,,,,
2013-04-24,.ctb,1,5171,5.171,0.005,CAD File (2d or 3d),AutoCAD Colour-Dependant Plot Style Table,,,,,
2013-04-24,.dwg,29,24865885,24865.885,24.866,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-24,.bak,2,1686401,1686.401,1.686,CAD File (2d or 3d),AutoCAD Drawing Backup File,,,,,
2013-04-24,.jpg,104,310130701,310130.701,310.131,Image,JPEG File Interchange Format,,,,,
2013-04-24,.msg,2,11373568,11373.568,11.374,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-24,.doc,2,269312,269.312,0.269,Text Document,Microsoft Word Document,,,,,
2013-04-24,.dgn,6,4891136,4891.136,4.891,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-24,.txt,1,2545,2.545,0.003,Text Document,Plain Text File,,,,,
2013-04-24,.pdf,8,14267235,14267.235,14.267,PDF,Portable Document Format (PDF),,,,,
2013-04-24,.xml,1,9246,9.246,0.009,Text Document,XML file ,,,,,
2013-04-24,.zip,13,31759194,31759.194,31.759,Packaged Files,ZIP Format,,,,,
2013-04-25,.dwg,6,13460277,13460.277,13.460,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-25,.JPG,39,95879088,95879.088,95.879,Image,JPEG File Interchange Format,,,,,
2013-04-25,.xlsx,1,17196,17.196,0.017,Spreadsheet or Database,Microsoft Excel for Windows,,,,,
2013-04-25,.msg,3,7716864,7716.864,7.717,Email Message,Microsoft Outlook Email Message,,,,,
2013-04-25,.doc,3,411136,411.136,0.411,Text Document,Microsoft Word Document,,,,,
2013-04-25,.docx,1,28168,28.168,0.028,Text Document,Microsoft Word for Windows,,,,,
2013-04-25,.dgn,8,14430208,14430.208,14.430,CAD File (2d or 3d),Microstation Design File,,,,,
2013-04-25,.txt,1,1992,1.992,0.002,Text Document,Plain Text File,,,,,
2013-04-25,.pdf,11,123442257,123442.257,123.442,PDF,Portable Document Format (PDF),,,,,
2013-04-25,.zip,7,15554539,15554.539,15.555,Packaged Files,ZIP Format,,,,,
2013-04-26,.dwg,4,9681519,9681.519,9.682,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2013-04-26,.bak,5,11466730,11466.73,11.467,CAD File (2d or 3d),AutoCAD Drawing Backup File,,,,,
2013-04-26,.JPG,1,1869293,1869.293,1.869,Image,JPEG File Interchange Format,,,,,
2013-04-26,.msg,4,5471232,5471.232,5.471,Email Message,Microsoft Outlook Email Message,,,,,
